chr,start,end,length,abs_summit,pileup,-log(10) values,fold_enrichment,-log(10) values,name,Annotation,Accession,Symbol,Detailed Annotation
chr12,3890974,3891562,589,3891379,25.68,15.8704,6.87854,12.812,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3436,Promoter,NM_153743,Dnmt3a,promoter-TSS (NM_153743)
chr12,4082557,4083099,543,4082845,53.33,15.4258,3.62167,12.3817,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3437,Promoter,NM_153082,Dnajc27,"exon (NM_153082, exon 1 of 7)"
chr12,4132976,4133458,483,4133143,36.54,16.8787,5.36251,13.7689,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3438,Promoter,NM_138305;NM_001159536;NM_001159537,Adcy3,promoter-TSS (NM_001159536)
chr12,4592387,4594054,1668,4592802,28.64,10.8899,4.23394,8.1024,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3440,Promoter,NM_011365;NM_001198968;NM_001198969,Itsn2,"5' UTR (NM_001198969, exon 1 of 17)"
chr12,4594381,4595210,830,4594558,22.71,12.2812,5.72514,9.40895,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3441,Promoter,NM_011365;NM_001198968;NM_001198969,Itsn2,"intron (NM_011365, intron 1 of 38)"
chr12,4817167,4818007,841,4817447,23.7,5.42882,2.74445,3.02883,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3442,Promoter,NM_025323,Sf3b6,promoter-TSS (NM_025323)
chr12,4843321,4843711,391,4843369,36.54,14.8223,4.6922,11.8134,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3443,Promoter,NM_001170858;NM_016863;NM_173416,BC068281;Fkbp1b,"intron (NM_001170858, intron 1 of 3)"
chr12,4907375,4907796,422,4907670,30.61,12.3086,4.51608,9.43359,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3444,Promoter,NM_145441,Ubxn2a,promoter-TSS (NM_145441)
chr12,4918231,4918591,361,4918398,27.65,8.74288,3.58126,6.09289,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3445,Promoter,NM_001099628,Atad2b,"intron (NM_001362349, intron 1 of 27)"
chr12,8208013,8208294,282,8208166,21.73,6.40804,3.24643,3.93447,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3446,Promoter,NM_172401;NM_001167768;NM_001167767,1110057K04Rik,promoter-TSS (NR_157109)
chr12,8499632,8500508,877,8500237,37.53,28.5775,9.97661,25.0096,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3447,Promoter,NM_007483,Rhob,promoter-TSS (NM_007483)
chr12,8521492,8521879,388,8521700,38.51,24.5208,7.90251,21.088,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3448,Intergenic,NM_177802;NM_001286385;NM_001038660;NM_007483,Rhob;Slc7a15,Intergenic
chr12,8640746,8641110,365,8640867,36.54,22.277,7.39338,18.929,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3449,Intergenic,NM_177802;NM_001160219;NM_001160222;NM_001160220;NM_001160221;NR_027670;NM_030723,Pum2;Slc7a15,CpG
chr12,8673523,8675369,1847,8674111,38.51,18.4972,5.64465,15.3112,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3450,Promoter,NM_001160219;NM_001160222;NM_001160220;NM_001160221;NR_027670;NM_030723,Pum2,promoter-TSS (NM_030723)
chr12,8842585,8842974,390,8842864,25.68,15.9283,6.90788,12.8619,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3451,Intergenic,NM_008640;NM_001160219;NM_001160222;NM_001160220;NM_001160221;NR_027670;NM_030723;NM_011519,Pum2;Sdc1;Laptm4a,(CA)n|Simple_repeat|Simple_repeat
chr12,8921572,8922830,1259,8921746,77.03,48.041,8.66946,43.9824,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3452,Promoter,NM_008640,Laptm4a,"exon (NM_008640, exon 1 of 7)"
chr12,8973938,8974293,356,8974057,28.64,12.207,4.7221,9.33603,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3453,Promoter,NM_001159527;NM_172470,Wdr35,"5' UTR (NM_001159527, exon 1 of 27)"
chr12,9029722,9030463,742,9029926,60.24,19.7612,4.08251,16.5191,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3454,Promoter,NM_029321,Ttc32,promoter-TSS (NM_029321)
chr12,10390812,10391054,243,10390973,27.65,8.74288,3.58126,6.09289,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3455,Promoter,NM_023697,Rdh14,TTS (NM_027588)
chr12,11265142,11267178,2037,11265750,78.01,77.7876,18.54,73.2623,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3456,Promoter,NM_177331;NM_025695,Smc6;Gen1,promoter-TSS (NM_177331)
chr12,12263333,12263623,291,12263583,17.78,8.72191,4.84141,6.07462,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3457,Promoter,NM_029758;NM_001146119,Fam49a,"intron (NM_001146119, intron 1 of 11)"
chr12,12263942,12264296,355,12264233,21.73,8.05285,3.92035,5.44631,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3458,Promoter,NM_029758;NM_001146119,Fam49a,"intron (NM_001146119, intron 1 of 11)"
chr12,12287861,12288113,253,12288000,14.81,6.39506,4.07748,3.92471,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3459,Intron,NM_029758;NM_001146119,Fam49a,"intron (NM_029758, intron 2 of 12)"
chr12,13249154,13249398,245,13249265,14.81,6.42583,4.09488,3.93936,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3460,Promoter,NM_134040,Ddx1,promoter-TSS (NM_134040)
chr12,13269055,13269547,493,13269300,49.38,42.8708,13.0453,38.9223,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3461,Promoter,NM_027706,Nbas,GC_rich|Low_complexity|Low_complexity
chr12,15814742,15815178,437,15814983,21.73,10.9858,5.27298,8.19271,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3462,Promoter,NM_144551,Trib2,CpG
chr12,15816393,15817160,768,15816893,34.56,17.6571,5.92709,14.51,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3463,Promoter,NM_144551,Trib2,promoter-TSS (NM_144551)
chr12,15821152,15821443,292,15821301,38.51,24.5208,7.90251,21.088,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3464,Intergenic,NR_105809;NM_144551,Mir6387;Trib2,Intergenic
chr12,16006336,16007107,772,16006897,34.56,17.6571,5.92709,14.51,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3465,Intergenic,,,Intergenic
chr12,16008371,16009488,1118,16009292,29.63,11.5922,4.37501,8.7612,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3466,Intergenic,,,Intergenic
chr12,16133310,16133749,440,16133451,77.03,62.6774,13.0042,58.3692,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3467,Intergenic,,,Intergenic
chr12,16171592,16171900,309,16171808,20.74,10.9285,5.43438,8.13616,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3468,Intergenic,,,Intergenic
chr12,16532072,16533010,939,16532541,78.01,82.1072,20.4614,77.5231,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3469,Intergenic,NM_172950;NM_001130412;NM_015763,Lpin1,Intergenic
chr12,16583947,16584549,603,16584078,16.79,5.94584,3.55751,3.49554,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3470,Exon,NM_001130412,Lpin1,"intron (NM_001355598, intron 1 of 20)"
chr12,16588520,16590021,1502,16589698,44.44,35.881,11.3594,32.0982,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3471,Promoter,NM_172950;NM_001130412;NM_015763,Lpin1,"intron (NM_001130412, intron 1 of 20)"
chr12,16591194,16591746,553,16591572,32.59,23.0756,8.69797,19.6951,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3472,Promoter,NM_172950;NM_001130412;NM_015763,Lpin1,"intron (NM_001355598, intron 1 of 20)"
chr12,16810924,16811371,448,16811206,25.68,13.6502,5.80206,10.6995,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3473,Promoter,NR_027677;NM_033270,E2f6,"non-coding (NR_027677, exon 1 of 8)"
chr12,16894500,16895540,1041,16895123,26.66,15.4609,6.45457,12.4142,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3474,Promoter,NM_009072,Rock2,promoter-TSS (NM_009072)
chr12,17000173,17000483,311,17000250,33.58,8.66882,3.14319,6.02861,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3475,Promoter,NM_172574;NM_001161111,Pqlc3,promoter-TSS (NM_172574)
chr12,17266543,17266824,282,17266615,30.61,10.6508,3.95157,7.87233,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3476,Promoter,NM_027959,Pdia6,promoter-TSS (NM_027959)
chr12,17348028,17348819,792,17348492,40.49,32.016,10.7438,28.3401,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3477,Promoter,NM_001008421,Nol10,promoter-TSS (NM_001008421)
chr12,17372809,17374125,1317,17373756,57.28,44.7099,11.4778,40.7205,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3478,Exon,NM_001008421,Nol10,"intron (NM_001008421, intron 11 of 20)"
chr12,17510970,17511440,471,17511166,40.49,32.016,10.7438,28.3401,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3479,Intergenic,NM_001008421;NM_013614,Nol10;Odc1,B1_Mur1|SINE|Alu
chr12,17544755,17545847,1093,17545201,54.31,33.7497,8.18715,30.0266,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3480,Promoter,NM_013614,Odc1,CpG
chr12,17690820,17692373,1554,17691756,27.65,14.2995,5.73001,11.3164,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3481,Promoter,NM_016677,Hpcal1,"intron (NM_016677, intron 1 of 3)"
chr12,17715919,17716258,340,17716106,16.79,7.42795,4.31962,4.8682,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3482,Intron,NM_016677,Hpcal1,"intron (NM_016677, intron 1 of 3)"
chr12,17724626,17725070,445,17724746,21.73,9.46042,4.54501,6.76286,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3483,Intron,NM_016677,Hpcal1,"intron (NM_016677, intron 1 of 3)"
chr12,17728154,17728477,324,17728182,13.83,5.70026,3.83915,3.27251,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3484,Intron,NM_016677,Hpcal1,"intron (NM_016677, intron 1 of 3)"
chr12,20920916,20921435,520,20921279,27.65,17.8972,7.41934,14.7319,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3485,Intergenic,,,CpG
chr12,21111323,21111600,278,21111450,19.75,10.4337,5.37352,7.66965,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3486,Promoter,NM_001135192;NM_001004364;NM_001098168,Asap2,promoter-TSS (NM_001135192)
chr12,21285095,21285389,295,21285251,16.79,7.66459,4.44688,5.0889,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3487,Promoter,NM_018813;NM_008403,Cpsf3;Itgb1bp1,"intron (NM_008403, intron 1 of 6)"
chr12,21285839,21287492,1654,21287126,40.49,25.3098,7.80279,21.8501,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3488,Promoter,NM_018813;NM_008403,Cpsf3;Itgb1bp1,promoter-TSS (NM_008403)
chr12,21316376,21316725,350,21316619,30.61,15.4091,5.68893,12.3665,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3489,Promoter,NM_026347,Iah1,CpG
chr12,21373347,21374161,815,21373877,38.51,23.3628,7.43134,19.9765,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3490,Promoter,NR_102380;NM_001291871;NM_009615;NM_001277266;NR_120376,Adam17,promoter-TSS (NR_102380)
chr12,21416228,21418512,2285,21417262,42.46,21.863,6.20894,18.5359,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3491,Promoter,NM_011739,Ywhaq,promoter-TSS (NM_011739)
chr12,21451325,21452205,881,21451627,164.91,159.314,20.7391,154.051,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3492,Intergenic,NM_001291871;NM_009615;NM_001277266;NM_011739;NR_102380;NR_120376,Ywhaq;Adam17,Intergenic
chr12,21480267,21480562,296,21480392,27.65,14.2995,5.73001,11.3164,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3493,Intergenic,NM_011739,Ywhaq,Intergenic
chr12,24571889,24572150,262,24572091,20.74,8.71601,4.34751,6.07001,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3494,Promoter,NM_001161406,Grhl1,promoter-TSS (NM_001161406)
chr12,24650753,24652059,1307,24651188,57.28,35.7977,8.32502,32.0179,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3495,Promoter,NM_178357,Klf11,promoter-TSS (NM_178357)
chr12,24974722,24975330,609,24974951,19.75,10.4337,5.37352,7.66965,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3497,Promoter,NM_001081378,Kidins220,promoter-TSS (NM_001081378)
chr12,25093985,25095042,1058,25094691,23.7,11.0053,4.94001,8.20785,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3498,Promoter,NM_010496,Id2,"3' UTR (NM_010496, exon 3 of 3)"
chr12,25095424,25096214,791,25096000,39.5,24.331,7.61706,20.9089,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3499,Promoter,NM_010496,Id2,"exon (NM_010496, exon 1 of 3)"
chr12,25098262,25098975,714,25098854,42.46,21.863,6.20894,18.5359,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3500,Promoter,NM_010496,Id2,CpG
chr12,25189171,25189729,559,25189373,67.15,50.804,11.2896,46.6915,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3501,Intergenic,NM_010496;NR_045844,Id2;Gm17746,Intergenic
chr12,25254800,25255210,411,25254951,32.59,13.7817,4.79822,10.8242,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3502,Intergenic,,,Intergenic
chr12,25255990,25256550,561,25256231,18.76,9.58595,5.11779,6.87386,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3503,Intergenic,,,Intergenic
chr12,25305844,25306509,666,25306057,75.05,77.8002,19.6943,73.2719,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3504,Intergenic,,,Intergenic
chr12,25311729,25312066,338,25311910,38.51,28.9709,9.87814,25.3907,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3505,Intergenic,,,Intergenic
chr12,25315973,25316238,266,25316193,22.71,10.2238,4.74251,7.47473,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3506,Intergenic,,,ORR1E|LTR|ERVL-MaLR
chr12,25350625,25351272,648,25350945,88.88,76.156,14.9792,71.6527,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3507,Intergenic,,,Intergenic
chr12,25359641,25360793,1153,25360226,60.24,57.0752,15.8583,52.8536,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3508,Intergenic,,,Intergenic
chr12,25430812,25431381,570,25431144,36.54,13.0969,4.17084,10.1764,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3509,Intergenic,,,Intergenic
chr12,25438480,25439384,905,25438908,81.96,86.4634,21.4844,81.8287,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3510,Intergenic,,,Intergenic
chr12,25864025,25864531,507,25864313,25.68,6.4496,2.96389,3.96053,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3511,Intergenic,,,Intergenic
chr12,25958510,25958821,312,25958651,23.7,11.0053,4.94001,8.20785,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3512,Intergenic,,,Intergenic
chr12,26059157,26059427,271,26059260,51.35,38.3027,10.47,34.4587,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3513,Intergenic,,,Intergenic
chr12,26068129,26068856,728,26068658,29.63,19.3689,7.65626,16.1425,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3514,Intergenic,,,Intergenic
chr12,26418177,26418432,256,26418281,15.8,7.17867,4.35061,4.63192,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3515,Intergenic,NR_105856;NM_020557;NM_080563;NM_001081977;NM_021384,Cmpk2;Rsad2;Mir6538;Rnf144a,Intergenic
chr12,28635469,28635836,368,28635724,43.45,14.5509,4.01426,11.5501,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3516,Promoter,NM_011300,Rps7,"exon (NM_011300, exon 2 of 7)"
chr12,28649361,28649998,638,28649688,69.13,49.333,10.3796,45.2481,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3517,Promoter,NR_104608;NM_001286865;NM_011275,Rnaseh1,promoter-TSS (NM_011275)
chr12,28750048,28750503,456,28750300,25.68,12.6201,5.33501,9.73013,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3518,Promoter,NM_001161410;NM_001161411;NM_178811;NM_201357,Tssc1;Trappc12,"5' UTR (NM_001161411, exon 1 of 7)"
chr12,28751541,28752161,621,28751838,34.56,15.306,5.08037,12.2668,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3519,Promoter,NM_001161410;NM_001161411;NM_178811;NM_201357,Tssc1;Trappc12,promoter-TSS (NM_201357)
chr12,28835774,28836132,359,28835869,45.43,19.5921,5.15834,16.3558,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3520,Intron,NM_201357,Tssc1,"intron (NM_201357, intron 4 of 8)"
chr12,31351020,31351329,310,31351237,20.74,7.09102,3.62292,4.55718,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3521,Promoter,NM_007861,Dld,CpG
chr12,31416043,31416402,360,31416204,48.39,40.6812,12.3469,36.7812,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3522,Intergenic,NM_007861;NM_021353;NM_008482;NM_001253847;NM_001253848;NM_134048,Lamb1;Slc26a3;Cbll1;Dld,MLT2C1|LTR|ERVL
chr12,31499307,31500230,924,31500001,34.56,8.18652,2.96355,5.57351,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3523,Promoter,NM_001253848;NM_001253847;NM_134048,Cbll1,promoter-TSS (NM_001253848)
chr12,31633770,31634972,1203,31634428,29.63,19.8586,7.8971,16.6129,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3524,Promoter,NM_007530;NM_001164090,Bcap29,"5' UTR (NM_001164090, exon 2 of 8)"
chr12,31654395,31655260,866,31654636,70.11,60.3395,14.0063,56.0645,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3525,Promoter,NM_001163126;NM_028002,Dus4l;Cog5,promoter-TSS (NM_028002)
chr12,31659249,31659547,299,31659495,14.81,6.42583,4.09488,3.93936,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3526,Intron,NM_001163126,Cog5,"intron (NM_001163126, intron 1 of 22)"
chr12,31950514,31950941,428,31950650,82.95,30.9546,4.85016,27.3104,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3527,Promoter,NM_153198;NM_177993,Hbp1,promoter-TSS (NM_153198)
chr12,32001532,32001920,389,32001786,26.66,13.871,5.71853,10.9113,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3528,Intron,NM_011158,Prkar2b,"intron (NM_001364408, intron 2 of 10)"
chr12,32168777,32169344,568,32168977,30.61,14.3451,5.26876,11.3552,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3529,Intergenic,NM_020272;NM_001146200;NM_001146201,Pik3cg,Intergenic
chr12,32208310,32209204,895,32208729,26.66,9.529,3.95179,6.82624,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3530,Promoter,NM_020272;NM_001146200;NM_001146201,Pik3cg,promoter-TSS (NM_001146201)
chr12,32284979,32285258,280,32285097,18.76,9.25272,4.94063,6.56753,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3531,Intergenic,NM_020272;NM_001162903;NM_001146200;NM_001146201,Ccdc71l;Pik3cg,Intergenic
chr12,32378715,32379987,1273,32379788,24.69,9.79599,4.28126,7.07154,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3532,Promoter,NM_001162903,Ccdc71l,"exon (NM_001162903, exon 1 of 1)"
chr12,32820078,32820480,403,32820230,37.53,13.7765,4.28056,10.8219,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3533,Promoter,NM_021524,Nampt,promoter-TSS (NM_021524)
chr12,32820765,32821131,367,32820946,25.68,10.5157,4.44584,7.74502,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3534,Promoter,NM_021524,Nampt,CpG
chr12,32953612,32954126,515,32953760,34.56,23.0187,8.16089,19.6443,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3535,Promoter,NR_044986;NM_013635;NM_198710,4933406C10Rik;Sypl,promoter-TSS (NR_044986)
chr12,32954455,32955106,652,32954740,35.55,16.0864,5.22144,13.006,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3536,Promoter,NR_044986;NM_013635;NM_198710,4933406C10Rik;Sypl,promoter-TSS (NR_044986)
chr12,33131786,33132291,506,33132062,25.68,15.9283,6.90788,12.8619,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3537,Intron,NR_015602,F730043M19Rik,"intron (NR_015602, intron 4 of 5)"
chr12,33159991,33160895,905,33160624,84.93,90.8669,22.2515,86.1858,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3538,Intron,NM_028139,Atxn7l1,"intron (NM_028139, intron 2 of 3)"
chr12,33302176,33303217,1042,33303058,27.65,13.5043,5.38837,10.5635,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3539,Promoter,NM_001033436,Atxn7l1,"intron (NM_001033436, intron 1 of 7)"
chr12,33314281,33316248,1968,33315173,58.26,53.8811,15.095,49.7143,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3540,Intron,NM_001033436,Atxn7l1,"intron (NM_001033436, intron 1 of 7)"
chr12,33429525,33430009,485,33429620,42.46,31.5853,9.97379,27.9262,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3541,Promoter,NM_172253,Twistnb,"exon (NM_172253, exon 1 of 4)"
chr12,35046698,35047317,620,35047125,42.46,21.863,6.20894,18.5359,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3542,Promoter,NM_001014973,Snx13,promoter-TSS (NM_001014973)
chr12,36039621,36040014,394,36039892,35.55,26.258,9.42495,22.7691,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3544,Promoter,NM_025359,Tspan13,"intron (NM_025359, intron 1 of 5)"
chr12,36041451,36042975,1525,36042377,33.58,16.81,5.76251,13.704,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3545,Promoter,NM_025359,Tspan13,CpG
chr12,36155327,36158272,2946,36156622,46.41,33.5936,9.80136,29.8763,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3546,Promoter,NM_146033;NM_025840,Ankmy2;Bzw2,promoter-TSS (NM_146033)
chr12,40016890,40017326,437,40016989,35.55,16.6329,5.41,13.5341,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3547,Intergenic,NM_007487;NM_001146196;NM_001039515;NM_009132,Scin;Arl4a,Intergenic
chr12,40018074,40018628,555,40018395,47.4,33.8953,9.68002,30.1653,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3548,Intergenic,NM_007487;NM_001146196;NM_001039515;NM_009132,Scin;Arl4a,Intergenic
chr12,40036483,40038201,1719,40037685,34.56,19.6024,6.68844,16.3649,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3549,Promoter,NM_007487;NM_001039515,Arl4a,promoter-TSS (NM_007487)
chr12,40221973,40223691,1719,40223080,52.34,27.271,6.50853,23.7467,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3550,Promoter,NR_035459;NR_045157;NM_013562,Mir1938;Gm7008;Ifrd1,promoter-TSS (NR_035459)
chr12,40248420,40249430,1011,40248966,172.81,181.538,24.8304,176.13,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3551,Intergenic,NM_172575;NR_045157;NR_035459;NM_178845;NM_001033437;NM_013562,Mir1938;Lsmem1;Zfp277;Gm7008;Ifrd1,Intergenic
chr12,40253283,40253631,349,40253438,48.39,30.6604,8.23127,27.0277,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3552,Intergenic,NM_172575;NR_045157;NR_035459;NM_178845;NM_001033437;NM_013562,Mir1938;Lsmem1;Zfp277;Gm7008;Ifrd1,L2|LINE|L2
chr12,40445974,40446291,318,40446059,27.65,8.74288,3.58126,6.09289,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3553,Promoter,NM_172575;NM_178845;NM_172803,Zfp277;Dock4,promoter-TSS (NM_178845)
chr12,44209640,44210442,803,44210237,56.29,20.2058,4.40674,16.9435,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3554,Promoter,NR_049203;NM_013760,Dnajb9;Mir5627,promoter-TSS (NM_013760)
chr12,44268697,44269785,1089,44269388,50.36,42.3313,12.4732,38.3915,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3555,Promoter,NM_026164,Pnpla8,promoter-TSS (NM_026164)
chr12,51347875,51349327,1453,51348472,40.49,21.452,6.36684,18.1378,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3556,Promoter,NM_001167964;NM_001167963;NM_001015099,G2e3,"intron (NM_001015099, intron 1 of 14)"
chr12,51377344,51377887,544,51377560,43.45,22.7298,6.35001,19.3651,8038_CK_7_fastq_vs_8038_CK_1_fastq.mm10.macs2_peak_3557,Promoter,NM_029825,Scfd1,TTS (NM_001167964)
